campaign_id,course_campaign_name,campaign_agenda,campaign_category,campaign_agenda_sent,campaign_agenda_open,campaign_agenda_click,campaign_agenda_unsubscribe,digital_marketing_team,course_campaign_start_date,course_campaign_end_date,marketing_product
864186746,email_email_marketing_100,click_on_email,marketing,99,23,12,3,ind_bdq_digex,5/1/2022,5/15/2022,email_marketing
1521813027,email_youtube_marketing_24,open_link,new_course_added,99,22,10,2,ind_vtz_digex,5/3/2022,5/17/2022,youtube_marketing
7610779997,email_email_marketing_113,register_to_course,new_course_added,98,24,11,2,ind_bdq_digex,5/1/2022,5/15/2022,email_marketing
7580884925,email_youtube_marketing_88,open_link,new_course_added,100,20,13,3,ind_ccu_digex,5/3/2022,5/17/2022,youtube_marketing
6154399987,email_podcasting_73,register_to_course,marketing,100,21,10,2,ind_bdq_digex,5/8/2022,5/22/2022,podcasting
4400960811,email_podcasting_89,open_link,new_course_added,99,25,15,3,ind_vtz_digex,5/7/2022,5/21/2022,podcasting
6006294516,email_podcasting_76,click_on_email,marketing,98,21,10,2,ind_stv_digex,5/3/2022,5/17/2022,podcasting
9483285208,email_youtube_marketing_27,open_link,new_course_added,98,24,14,4,ind_bdq_digex,5/7/2022,5/21/2022,youtube_marketing
6093115992,email_podcasting_90,click_on_email,marketing,98,24,13,4,ind_vtz_digex,5/7/2022,5/21/2022,podcasting
6181420762,email_email_marketing_145,open_link,marketing,99,25,15,4,ind_pat_digex,5/7/2022,5/21/2022,email_marketing
7587346686,email_youtube_marketing_45,open_link,new_course_added,99,25,15,4,ind_bdq_digex,5/5/2022,5/19/2022,youtube_marketing
9506658404,email_email_marketing_97,click_on_email,new_course_added,99,24,10,3,ind_vtz_digex,5/4/2022,5/18/2022,email_marketing
4202383028,email_podcasting_125,register_to_course,marketing,100,21,14,4,ind_bdq_digex,5/6/2022,5/20/2022,podcasting
6506014067,email_podcasting_38,open_link,marketing,98,25,14,4,ind_vtz_digex,5/1/2022,5/15/2022,podcasting
187261539,email_podcasting_82,register_to_course,new_course_added,98,25,15,2,ind_bdq_digex,5/2/2022,5/16/2022,podcasting
9088948216,email_google_analytics_71,register_to_course,new_course_added,99,24,13,2,ind_vtz_digex,5/4/2022,5/18/2022,google_analytics
9645997542,email_podcasting_33,open_link,new_course_added,99,20,13,2,ind_del_digex,5/4/2022,5/18/2022,podcasting
4586118490,email_google_analytics_160,register_to_course,marketing,98,23,14,4,ind_vtz_digex,5/8/2022,5/22/2022,google_analytics
149051182,email_copywriting_80,register_to_course,marketing,99,22,13,3,ind_ixc_digex,5/1/2022,5/15/2022,copywriting
4038764583,email_email_marketing_57,register_to_course,new_course_added,99,23,11,1,ind_vtz_digex,5/1/2022,5/15/2022,email_marketing
7770960487,email_podcasting_112,click_on_email,marketing,100,20,15,4,ind_vtz_digex,5/4/2022,5/18/2022,podcasting
4917474000,email_email_marketing_15,open_link,marketing,99,24,12,2,ind_bdq_digex,5/8/2022,5/22/2022,email_marketing
4716864081,email_youtube_marketing_50,open_link,new_course_added,99,21,11,4,ind_stv_digex,5/6/2022,5/20/2022,youtube_marketing
9928402019,email_copywriting_145,open_link,new_course_added,100,25,12,3,ind_bdq_digex,5/4/2022,5/18/2022,copywriting
5515017668,email_podcasting_23,click_on_email,marketing,98,21,12,4,ind_vtz_digex,5/4/2022,5/18/2022,podcasting
4540366483,email_copywriting_62,open_link,new_course_added,99,20,10,1,ind_isk_digex,5/8/2022,5/22/2022,copywriting
6429785076,email_internet_marketing_160,open_link,marketing,100,22,10,3,ind_vtz_digex,5/2/2022,5/16/2022,internet_marketing
2555637028,email_podcasting_148,open_link,marketing,99,20,15,3,ind_bdq_digex,5/1/2022,5/15/2022,podcasting
2200854331,email_email_marketing_34,click_on_email,marketing,100,21,11,3,ind_vtz_digex,5/2/2022,5/16/2022,email_marketing
7242142326,email_podcasting_155,open_link,new_course_added,99,23,11,4,ind_bdq_digex,5/5/2022,5/19/2022,podcasting
7978253473,email_podcasting_143,open_link,marketing,98,20,15,2,ind_pat_digex,5/8/2022,5/22/2022,podcasting
1321288808,email_podcasting_19,open_link,marketing,98,22,15,4,ind_vtz_digex,5/7/2022,5/21/2022,podcasting
9791923027,email_podcasting_180,click_on_email,new_course_added,100,22,11,3,ind_vtz_digex,5/6/2022,5/20/2022,podcasting
4993271395,email_copywriting_170,register_to_course,new_course_added,99,22,10,1,ind_bdq_digex,5/8/2022,5/22/2022,copywriting
8947278750,email_podcasting_69,open_link,new_course_added,99,20,15,1,ind_vtz_digex,5/7/2022,5/21/2022,podcasting
6383428128,email_email_marketing_86,click_on_email,marketing,100,21,11,2,ind_vtz_digex,5/5/2022,5/19/2022,email_marketing
9507172394,email_copywriting_16,open_link,new_course_added,100,22,11,2,ind_vtz_digex,5/1/2022,5/15/2022,copywriting
8683562360,email_youtube_marketing_98,open_link,marketing,98,22,14,3,ind_stv_digex,5/6/2022,5/20/2022,youtube_marketing
7720050819,email_copywriting_38,open_link,marketing,100,21,13,3,ind_vtz_digex,5/1/2022,5/15/2022,copywriting
2625194502,email_podcasting_53,register_to_course,marketing,98,24,10,2,ind_vtz_digex,5/1/2022,5/15/2022,podcasting
5031859547,email_youtube_marketing_78,open_link,new_course_added,98,23,11,2,ind_vtz_digex,5/4/2022,5/18/2022,youtube_marketing
1536990752,email_youtube_marketing_166,open_link,new_course_added,99,24,10,3,ind_vtz_digex,5/1/2022,5/15/2022,youtube_marketing
2586388895,email_copywriting_135,register_to_course,marketing,99,24,14,1,ind_bdq_digex,5/3/2022,5/17/2022,copywriting
9931239603,email_youtube_marketing_149,open_link,new_course_added,100,20,14,3,ind_vtz_digex,5/3/2022,5/17/2022,youtube_marketing
5204511202,email_podcasting_137,click_on_email,marketing,100,24,12,2,ind_stv_digex,5/4/2022,5/18/2022,podcasting
5845329787,email_podcasting_13,open_link,new_course_added,100,24,12,1,ind_vtz_digex,5/4/2022,5/18/2022,podcasting
8243355618,email_youtube_marketing_162,click_on_email,marketing,99,20,12,4,ind_vtz_digex,5/5/2022,5/19/2022,youtube_marketing
163762155,email_podcasting_81,open_link,new_course_added,98,25,15,2,ind_stv_digex,5/5/2022,5/19/2022,podcasting
4828177396,email_podcasting_159,click_on_email,new_course_added,99,21,13,3,ind_vtz_digex,5/5/2022,5/19/2022,podcasting
3161021908,email_email_marketing_112,open_link,marketing,98,25,15,4,ind_vtz_digex,5/8/2022,5/22/2022,email_marketing
9646591582,email_google_analytics_60,click_on_email,marketing,98,25,14,3,ind_stv_digex,5/4/2022,5/18/2022,google_analytics
4300949506,email_email_marketing_21,click_on_email,new_course_added,98,20,10,2,ind_vtz_digex,5/4/2022,5/18/2022,email_marketing
456781366,email_podcasting_129,open_link,marketing,98,20,11,2,ind_isk_digex,5/6/2022,5/20/2022,podcasting
7279470157,email_podcasting_21,register_to_course,marketing,100,21,14,1,ind_stv_digex,5/3/2022,5/17/2022,podcasting
8286974182,email_google_analytics_140,click_on_email,marketing,100,22,15,3,ind_vtz_digex,5/4/2022,5/18/2022,google_analytics
8778602262,email_youtube_marketing_48,register_to_course,marketing,99,20,15,3,ind_myq_digex,5/2/2022,5/16/2022,youtube_marketing
2808037090,email_email_marketing_118,register_to_course,new_course_added,98,21,12,1,ind_vtz_digex,5/5/2022,5/19/2022,email_marketing
3916918079,email_podcasting_134,open_link,marketing,100,22,13,4,ind_ccu_digex,5/6/2022,5/20/2022,podcasting
6176066883,email_google_analytics_150,click_on_email,marketing,98,23,15,2,ind_bdq_digex,5/3/2022,5/17/2022,google_analytics
3208628129,email_youtube_marketing_155,click_on_email,new_course_added,98,23,12,1,ind_vtz_digex,5/2/2022,5/16/2022,youtube_marketing
6021608305,email_youtube_marketing_160,register_to_course,new_course_added,99,23,11,3,ind_vtz_digex,5/5/2022,5/19/2022,youtube_marketing
5086509858,email_google_analytics_109,open_link,new_course_added,100,23,11,3,ind_vtz_digex,5/4/2022,5/18/2022,google_analytics
9104873807,email_podcasting_193,open_link,new_course_added,99,22,13,4,ind_bdq_digex,5/2/2022,5/16/2022,podcasting
8074436845,email_podcasting_153,register_to_course,new_course_added,98,23,11,2,ind_vtz_digex,5/2/2022,5/16/2022,podcasting
4937227475,email_google_analytics_154,open_link,marketing,98,25,15,1,ind_stv_digex,5/2/2022,5/16/2022,google_analytics
9040228655,email_podcasting_172,register_to_course,marketing,99,22,13,3,ind_stv_digex,5/4/2022,5/18/2022,podcasting
9601316388,email_podcasting_169,open_link,marketing,98,20,11,1,ind_vtz_digex,5/5/2022,5/19/2022,podcasting
4316294725,email_copywriting_5,open_link,marketing,98,23,10,1,ind_del_digex,5/8/2022,5/22/2022,copywriting
6274383743,email_youtube_marketing_10,click_on_email,marketing,98,22,15,3,ind_pat_digex,5/7/2022,5/21/2022,youtube_marketing
5412366899,email_podcasting_98,click_on_email,marketing,100,23,15,3,ind_bdq_digex,5/4/2022,5/18/2022,podcasting
759804397,email_podcasting_140,open_link,new_course_added,98,25,12,1,ind_ccu_digex,5/7/2022,5/21/2022,podcasting
3026504939,email_youtube_marketing_102,register_to_course,new_course_added,100,24,15,3,ind_vtz_digex,5/6/2022,5/20/2022,youtube_marketing
2108807756,email_podcasting_186,open_link,marketing,100,23,15,4,ind_pat_digex,5/2/2022,5/16/2022,podcasting
1948720809,email_podcasting_178,click_on_email,new_course_added,99,24,15,3,ind_vtz_digex,5/5/2022,5/19/2022,podcasting
1245471465,email_podcasting_50,register_to_course,marketing,99,23,10,2,ind_stv_digex,5/2/2022,5/16/2022,podcasting
5341173562,email_podcasting_168,click_on_email,marketing,99,20,14,3,ind_vtz_digex,5/8/2022,5/22/2022,podcasting
1873434235,email_internet_marketing_1,open_link,new_course_added,99,24,13,4,ind_bdq_digex,5/7/2022,5/21/2022,internet_marketing
6831217591,email_podcasting_157,register_to_course,marketing,98,23,12,3,ind_vtz_digex,5/3/2022,5/17/2022,podcasting
6441734419,email_email_marketing_48,open_link,marketing,98,25,13,2,ind_vtz_digex,5/4/2022,5/18/2022,email_marketing
8028579647,email_youtube_marketing_22,click_on_email,new_course_added,99,20,14,1,ind_bdq_digex,5/7/2022,5/21/2022,youtube_marketing
2559810778,email_youtube_marketing_184,register_to_course,new_course_added,99,25,15,1,ind_bdq_digex,5/7/2022,5/21/2022,youtube_marketing
3855129185,email_podcasting_95,register_to_course,new_course_added,98,21,14,2,ind_bdq_digex,5/8/2022,5/22/2022,podcasting
1224530195,email_youtube_marketing_154,click_on_email,marketing,98,22,14,4,ind_bdq_digex,5/8/2022,5/22/2022,youtube_marketing
3630492134,email_podcasting_159,open_link,new_course_added,99,20,15,2,ind_vtz_digex,5/3/2022,5/17/2022,podcasting
9650865225,email_podcasting_106,open_link,marketing,100,23,14,4,ind_vtz_digex,5/5/2022,5/19/2022,podcasting
6116371752,email_podcasting_186,open_link,new_course_added,100,21,14,4,ind_stv_digex,5/5/2022,5/19/2022,podcasting
721004067,email_google_analytics_145,click_on_email,marketing,99,20,12,1,ind_myq_digex,5/8/2022,5/22/2022,google_analytics
7285557161,email_email_marketing_151,open_link,marketing,99,23,13,2,ind_bdq_digex,5/5/2022,5/19/2022,email_marketing
6053840246,email_podcasting_199,click_on_email,new_course_added,99,22,11,1,ind_pat_digex,5/8/2022,5/22/2022,podcasting
9103279,email_podcasting_29,click_on_email,new_course_added,98,21,10,2,ind_bdq_digex,5/3/2022,5/17/2022,podcasting
8356012988,email_podcasting_184,open_link,new_course_added,100,23,10,1,ind_vtz_digex,5/1/2022,5/15/2022,podcasting
3550559763,email_podcasting_183,click_on_email,marketing,98,23,14,3,ind_bdq_digex,5/5/2022,5/19/2022,podcasting
9666583623,email_podcasting_119,register_to_course,new_course_added,98,24,10,4,ind_stv_digex,5/2/2022,5/16/2022,podcasting
9038136048,email_google_analytics_172,open_link,marketing,98,24,10,4,ind_vtz_digex,5/4/2022,5/18/2022,google_analytics
4551868035,email_podcasting_89,open_link,new_course_added,99,20,12,1,ind_vtz_digex,5/2/2022,5/16/2022,podcasting
172771331,email_google_analytics_66,open_link,new_course_added,98,20,11,2,ind_vtz_digex,5/3/2022,5/17/2022,google_analytics
1224865367,email_podcasting_131,click_on_email,marketing,100,25,14,1,ind_stv_digex,5/6/2022,5/20/2022,podcasting
5893870018,email_google_analytics_104,open_link,new_course_added,98,25,14,3,ind_bdq_digex,5/4/2022,5/18/2022,google_analytics
1138946842,email_podcasting_1,open_link,new_course_added,99,25,13,3,ind_stv_digex,5/3/2022,5/17/2022,podcasting
4471536257,email_podcasting_35,register_to_course,new_course_added,100,21,12,4,ind_stv_digex,5/5/2022,5/19/2022,podcasting
5856148517,email_google_analytics_90,click_on_email,marketing,100,23,12,4,ind_vtz_digex,5/1/2022,5/15/2022,google_analytics
3755632039,email_podcasting_34,open_link,new_course_added,99,21,13,3,ind_vtz_digex,5/4/2022,5/18/2022,podcasting
5097624181,email_copywriting_42,open_link,marketing,100,22,12,4,ind_vtz_digex,5/2/2022,5/16/2022,copywriting
4338730552,email_podcasting_156,click_on_email,marketing,100,20,13,1,ind_vtz_digex,5/4/2022,5/18/2022,podcasting
8448198514,email_podcasting_65,open_link,new_course_added,98,21,14,3,ind_vtz_digex,5/6/2022,5/20/2022,podcasting
7899174082,email_podcasting_10,register_to_course,new_course_added,100,24,14,2,ind_bdq_digex,5/2/2022,5/16/2022,podcasting
7556950514,email_podcasting_176,open_link,new_course_added,98,24,13,2,ind_vtz_digex,5/4/2022,5/18/2022,podcasting
7075830295,email_youtube_marketing_154,open_link,marketing,99,25,14,4,ind_pat_digex,5/7/2022,5/21/2022,youtube_marketing
7320942526,email_email_marketing_60,open_link,marketing,99,22,13,4,ind_bdq_digex,5/8/2022,5/22/2022,email_marketing
6854165962,email_podcasting_7,register_to_course,marketing,98,21,13,2,ind_bdq_digex,5/7/2022,5/21/2022,podcasting
3114124909,email_podcasting_21,register_to_course,marketing,99,21,14,1,ind_vtz_digex,5/5/2022,5/19/2022,podcasting
4152778601,email_social_media_marketing_193,open_link,marketing,100,25,14,2,ind_vtz_digex,5/7/2022,5/21/2022,social_media_marketing
2681296706,email_podcasting_11,open_link,marketing,100,25,15,1,ind_vtz_digex,5/7/2022,5/21/2022,podcasting
4422225731,email_podcasting_101,open_link,marketing,99,23,10,1,ind_vtz_digex,5/6/2022,5/20/2022,podcasting
7324171303,email_podcasting_93,click_on_email,marketing,98,24,15,2,ind_vtz_digex,5/7/2022,5/21/2022,podcasting
2404208764,email_podcasting_126,register_to_course,new_course_added,98,22,15,2,ind_vtz_digex,5/4/2022,5/18/2022,podcasting
9705641862,email_youtube_marketing_196,open_link,new_course_added,100,22,13,3,ind_bdq_digex,5/7/2022,5/21/2022,youtube_marketing
7563350462,email_podcasting_189,open_link,marketing,99,21,11,3,ind_bdq_digex,5/6/2022,5/20/2022,podcasting
1073755576,email_podcasting_79,register_to_course,new_course_added,100,23,11,4,ind_vtz_digex,5/1/2022,5/15/2022,podcasting
9431072599,email_podcasting_142,open_link,new_course_added,100,23,14,2,ind_myq_digex,5/8/2022,5/22/2022,podcasting
3897247046,email_podcasting_20,register_to_course,marketing,100,23,15,4,ind_vtz_digex,5/7/2022,5/21/2022,podcasting
1121753868,email_podcasting_153,open_link,marketing,100,20,14,1,ind_vtz_digex,5/8/2022,5/22/2022,podcasting
8352940058,email_podcasting_70,open_link,new_course_added,99,21,11,3,ind_bdq_digex,5/7/2022,5/21/2022,podcasting
2573592294,email_podcasting_61,click_on_email,new_course_added,99,20,15,2,ind_vtz_digex,5/1/2022,5/15/2022,podcasting
668854707,email_podcasting_94,click_on_email,new_course_added,99,21,12,4,ind_stv_digex,5/8/2022,5/22/2022,podcasting
1310943168,email_email_marketing_142,open_link,new_course_added,98,25,13,3,ind_vtz_digex,5/6/2022,5/20/2022,email_marketing
7901974419,email_email_marketing_123,click_on_email,new_course_added,100,25,10,4,ind_myq_digex,5/8/2022,5/22/2022,email_marketing
7043584469,email_email_marketing_155,open_link,new_course_added,100,24,12,1,ind_pat_digex,5/1/2022,5/15/2022,email_marketing
7210443657,email_business_plan_35,open_link,new_course_added,98,21,10,1,ind_bdq_digex,5/8/2022,5/22/2022,business_plan
5986107837,email_podcasting_185,open_link,marketing,99,24,11,2,ind_vtz_digex,5/2/2022,5/16/2022,podcasting
2475942177,email_podcasting_154,open_link,marketing,99,24,12,3,ind_vtz_digex,5/1/2022,5/15/2022,podcasting
2268335631,email_podcasting_123,open_link,new_course_added,99,24,10,1,ind_stv_digex,5/2/2022,5/16/2022,podcasting
2659641501,email_podcasting_118,click_on_email,new_course_added,98,23,12,3,ind_stv_digex,5/3/2022,5/17/2022,podcasting
8571317658,email_youtube_marketing_200,open_link,new_course_added,100,25,13,1,ind_stv_digex,5/4/2022,5/18/2022,youtube_marketing
3628993067,email_youtube_marketing_4,open_link,new_course_added,98,23,14,2,ind_pat_digex,5/1/2022,5/15/2022,youtube_marketing
4880787116,email_youtube_marketing_142,click_on_email,marketing,99,21,13,2,ind_bdq_digex,5/7/2022,5/21/2022,youtube_marketing
4612324358,email_youtube_marketing_138,register_to_course,marketing,99,21,11,3,ind_ixc_digex,5/4/2022,5/18/2022,youtube_marketing
433387173,email_podcasting_69,click_on_email,new_course_added,100,20,14,3,ind_vtz_digex,5/3/2022,5/17/2022,podcasting
597181764,email_podcasting_89,register_to_course,marketing,98,23,15,2,ind_vtz_digex,5/5/2022,5/19/2022,podcasting
6035221777,email_copywriting_19,register_to_course,marketing,98,23,13,3,ind_pat_digex,5/2/2022,5/16/2022,copywriting
1450106447,email_podcasting_64,open_link,new_course_added,99,20,12,3,ind_bdq_digex,5/3/2022,5/17/2022,podcasting
2994508583,email_email_marketing_121,open_link,new_course_added,100,21,15,2,ind_bdq_digex,5/2/2022,5/16/2022,email_marketing
856740411,email_google_analytics_71,click_on_email,new_course_added,98,22,11,1,ind_vtz_digex,5/4/2022,5/18/2022,google_analytics
8436932102,email_email_marketing_1,click_on_email,marketing,99,22,13,2,ind_vtz_digex,5/1/2022,5/15/2022,email_marketing
2368764232,email_youtube_marketing_106,click_on_email,new_course_added,99,23,12,3,ind_vtz_digex,5/5/2022,5/19/2022,youtube_marketing
3412842958,email_email_marketing_151,register_to_course,marketing,98,25,14,4,ind_vtz_digex,5/3/2022,5/17/2022,email_marketing
3832870369,email_copywriting_3,open_link,new_course_added,100,22,12,4,ind_vtz_digex,5/2/2022,5/16/2022,copywriting
6321862304,email_youtube_marketing_125,click_on_email,new_course_added,100,20,15,2,ind_bdq_digex,5/1/2022,5/15/2022,youtube_marketing
2725961548,email_podcasting_74,open_link,marketing,98,25,10,1,ind_vtz_digex,5/5/2022,5/19/2022,podcasting
1842350226,email_podcasting_101,open_link,marketing,100,22,13,3,ind_bdq_digex,5/6/2022,5/20/2022,podcasting
1795475986,email_youtube_marketing_72,register_to_course,marketing,99,23,14,3,ind_stv_digex,5/4/2022,5/18/2022,youtube_marketing
4199288333,email_podcasting_95,register_to_course,new_course_added,100,23,10,1,ind_bdq_digex,5/7/2022,5/21/2022,podcasting
4239041619,email_email_marketing_118,open_link,new_course_added,98,24,12,1,ind_vtz_digex,5/5/2022,5/19/2022,email_marketing
9063274084,email_podcasting_75,open_link,marketing,98,25,13,3,ind_vtz_digex,5/8/2022,5/22/2022,podcasting
221463208,email_podcasting_60,open_link,new_course_added,98,23,10,3,ind_vtz_digex,5/2/2022,5/16/2022,podcasting
7390864974,email_email_marketing_60,open_link,new_course_added,99,24,15,3,ind_myq_digex,5/4/2022,5/18/2022,email_marketing
3516236787,email_podcasting_190,open_link,new_course_added,99,25,12,4,ind_vtz_digex,5/8/2022,5/22/2022,podcasting
3524814212,email_email_marketing_70,register_to_course,marketing,99,23,14,2,ind_vtz_digex,5/1/2022,5/15/2022,email_marketing
117251194,email_podcasting_155,open_link,new_course_added,99,25,14,1,ind_bdq_digex,5/6/2022,5/20/2022,podcasting
5564394364,email_podcasting_68,click_on_email,marketing,98,23,15,2,ind_vtz_digex,5/6/2022,5/20/2022,podcasting
5798127826,email_podcasting_92,register_to_course,new_course_added,98,20,13,1,ind_vtz_digex,5/2/2022,5/16/2022,podcasting
4926390671,email_podcasting_101,open_link,marketing,99,20,11,3,ind_vtz_digex,5/7/2022,5/21/2022,podcasting
7233619948,email_youtube_marketing_124,open_link,marketing,98,25,10,4,ind_vtz_digex,5/1/2022,5/15/2022,youtube_marketing
6394430544,email_podcasting_123,open_link,new_course_added,99,21,14,4,ind_bdq_digex,5/4/2022,5/18/2022,podcasting
545825229,email_podcasting_186,register_to_course,new_course_added,99,25,13,3,ind_bdq_digex,5/1/2022,5/15/2022,podcasting
6605425154,email_copywriting_11,open_link,marketing,99,23,15,4,ind_vtz_digex,5/1/2022,5/15/2022,copywriting
5190765342,email_podcasting_149,open_link,new_course_added,100,20,11,2,ind_bdq_digex,5/1/2022,5/15/2022,podcasting
6564482574,email_email_marketing_61,open_link,marketing,100,22,13,2,ind_vtz_digex,5/7/2022,5/21/2022,email_marketing
3185356373,email_podcasting_46,click_on_email,marketing,100,25,15,3,ind_bdq_digex,5/2/2022,5/16/2022,podcasting
6631503337,email_youtube_marketing_8,click_on_email,marketing,99,25,10,4,ind_bdq_digex,5/5/2022,5/19/2022,youtube_marketing
1810843383,email_podcasting_65,register_to_course,new_course_added,98,24,11,3,ind_vtz_digex,5/8/2022,5/22/2022,podcasting
7147817516,email_podcasting_49,register_to_course,new_course_added,100,24,14,3,ind_stv_digex,5/8/2022,5/22/2022,podcasting
3693860300,email_email_marketing_191,click_on_email,marketing,98,24,14,1,ind_vtz_digex,5/1/2022,5/15/2022,email_marketing
2730715320,email_podcasting_104,open_link,new_course_added,100,24,13,1,ind_vtz_digex,5/5/2022,5/19/2022,podcasting
3442681545,email_podcasting_60,open_link,marketing,98,23,10,3,ind_vtz_digex,5/1/2022,5/15/2022,podcasting
2124746170,email_podcasting_145,click_on_email,marketing,99,24,10,1,ind_bdq_digex,5/1/2022,5/15/2022,podcasting
2561668355,email_podcasting_125,register_to_course,new_course_added,98,20,15,1,ind_vtz_digex,5/7/2022,5/21/2022,podcasting
2660183023,email_podcasting_170,register_to_course,new_course_added,99,24,15,1,ind_bdq_digex,5/8/2022,5/22/2022,podcasting
34453563,email_podcasting_54,open_link,marketing,99,23,10,3,ind_bdq_digex,5/3/2022,5/17/2022,podcasting
5393881320,email_podcasting_124,register_to_course,marketing,99,23,11,1,ind_vtz_digex,5/2/2022,5/16/2022,podcasting
6182439130,email_youtube_marketing_118,click_on_email,new_course_added,99,21,10,1,ind_vtz_digex,5/2/2022,5/16/2022,youtube_marketing
4017926681,email_copywriting_120,click_on_email,new_course_added,99,22,15,4,ind_vtz_digex,5/6/2022,5/20/2022,copywriting
11834609,email_youtube_marketing_95,open_link,new_course_added,100,25,15,4,ind_stv_digex,5/3/2022,5/17/2022,youtube_marketing
1325773638,email_podcasting_131,click_on_email,new_course_added,100,24,10,1,ind_bdq_digex,5/2/2022,5/16/2022,podcasting
6766290285,email_marketing_strategy_177,click_on_email,new_course_added,98,25,10,2,ind_vtz_digex,5/4/2022,5/18/2022,marketing_strategy
5272040406,email_email_marketing_51,register_to_course,new_course_added,98,25,11,3,ind_vtz_digex,5/8/2022,5/22/2022,email_marketing
4679980354,email_email_marketing_106,open_link,marketing,98,23,10,3,ind_stv_digex,5/4/2022,5/18/2022,email_marketing
8912376012,email_email_marketing_62,register_to_course,marketing,98,25,13,4,ind_stv_digex,5/1/2022,5/15/2022,email_marketing
7496890472,email_email_marketing_51,click_on_email,new_course_added,100,24,13,1,ind_pat_digex,5/6/2022,5/20/2022,email_marketing
3139799365,email_podcasting_70,register_to_course,marketing,98,23,14,4,ind_vtz_digex,5/6/2022,5/20/2022,podcasting
6556898295,email_podcasting_101,register_to_course,new_course_added,98,20,10,3,ind_vtz_digex,5/7/2022,5/21/2022,podcasting
6284397062,email_email_marketing_126,open_link,new_course_added,99,25,15,3,ind_vtz_digex,5/6/2022,5/20/2022,email_marketing
589051075,email_podcasting_124,open_link,new_course_added,100,24,13,2,ind_vtz_digex,5/4/2022,5/18/2022,podcasting
2827094800,email_podcasting_98,open_link,marketing,98,23,14,2,ind_bdq_digex,5/6/2022,5/20/2022,podcasting
650279557,email_google_analytics_18,open_link,marketing,99,23,10,2,ind_vtz_digex,5/5/2022,5/19/2022,google_analytics
6758771261,email_podcasting_109,open_link,marketing,100,24,10,2,ind_bdq_digex,5/8/2022,5/22/2022,podcasting
8986021056,email_email_marketing_69,register_to_course,new_course_added,100,22,14,3,ind_bdq_digex,5/5/2022,5/19/2022,email_marketing
5678711695,email_podcasting_199,open_link,new_course_added,98,20,13,2,ind_vtz_digex,5/1/2022,5/15/2022,podcasting
4494397512,email_podcasting_66,open_link,marketing,100,25,13,1,ind_stv_digex,5/8/2022,5/22/2022,podcasting
6198861082,email_youtube_marketing_161,click_on_email,marketing,98,22,15,3,ind_pat_digex,5/4/2022,5/18/2022,youtube_marketing
9447970281,email_copywriting_2,open_link,marketing,100,23,14,3,ind_vtz_digex,5/3/2022,5/17/2022,copywriting
84948337,email_podcasting_77,open_link,new_course_added,99,21,11,2,ind_vtz_digex,5/4/2022,5/18/2022,podcasting
3569128830,email_podcasting_112,open_link,marketing,98,24,11,4,ind_stv_digex,5/3/2022,5/17/2022,podcasting
6106895031,email_youtube_marketing_171,click_on_email,marketing,100,24,10,2,ind_bdq_digex,5/1/2022,5/15/2022,youtube_marketing
7143495239,email_google_analytics_44,click_on_email,marketing,98,20,15,2,ind_vtz_digex,5/7/2022,5/21/2022,google_analytics
9225160704,email_podcasting_28,open_link,new_course_added,99,25,15,4,ind_vtz_digex,5/3/2022,5/17/2022,podcasting
7362207085,email_podcasting_77,register_to_course,marketing,100,23,12,2,ind_vtz_digex,5/5/2022,5/19/2022,podcasting
4433426520,email_email_marketing_74,click_on_email,marketing,99,25,11,2,ind_ded_digex,5/1/2022,5/15/2022,email_marketing
257694250,email_podcasting_94,open_link,marketing,98,25,13,1,ind_bdq_digex,5/6/2022,5/20/2022,podcasting
6609340439,email_copywriting_111,open_link,new_course_added,99,21,15,1,ind_ccu_digex,5/7/2022,5/21/2022,copywriting
3729586033,email_email_marketing_126,open_link,marketing,99,23,10,2,ind_bdq_digex,5/4/2022,5/18/2022,email_marketing
7917902463,email_podcasting_49,click_on_email,new_course_added,99,22,15,4,ind_vtz_digex,5/4/2022,5/18/2022,podcasting
5299816170,email_internet_marketing_169,open_link,marketing,100,21,13,3,ind_ccu_digex,5/5/2022,5/19/2022,internet_marketing
4342116340,email_podcasting_168,open_link,marketing,98,25,15,3,ind_vtz_digex,5/3/2022,5/17/2022,podcasting
8828725419,email_podcasting_111,open_link,marketing,98,20,11,3,ind_vtz_digex,5/2/2022,5/16/2022,podcasting
8725385283,email_email_marketing_110,register_to_course,marketing,99,25,12,3,ind_stv_digex,5/6/2022,5/20/2022,email_marketing
4575848654,email_podcasting_135,click_on_email,marketing,100,22,12,1,ind_vtz_digex,5/1/2022,5/15/2022,podcasting
1498736092,email_email_marketing_38,register_to_course,marketing,99,23,15,2,ind_myq_digex,5/7/2022,5/21/2022,email_marketing
881253243,email_email_marketing_142,open_link,marketing,100,20,12,3,ind_bdq_digex,5/3/2022,5/17/2022,email_marketing
2063983534,email_youtube_marketing_10,open_link,marketing,100,22,15,4,ind_vtz_digex,5/5/2022,5/19/2022,youtube_marketing
9918255978,email_youtube_marketing_8,click_on_email,new_course_added,98,24,14,3,ind_vtz_digex,5/4/2022,5/18/2022,youtube_marketing
1045391123,email_podcasting_94,click_on_email,new_course_added,100,22,12,4,ind_vtz_digex,5/7/2022,5/21/2022,podcasting
3855153132,email_google_analytics_195,open_link,new_course_added,99,25,14,2,ind_pat_digex,5/1/2022,5/15/2022,google_analytics
